"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MYOCD",1.83360910481952,0.819602260437027,5.07009807017576,4.00100514329429e-06,2.56105302202955e-05,3.91846532442856
"LOXL3",1.2143102441744,1.39628776884731,5.04964809354159,4.31419969385565e-06,2.71936029883196e-05,3.84569340059225
"ASIC1",2.58749598695758,0.551284813838862,5.04534114020181,4.38316616816247e-06,2.759815597694e-05,3.83038189194289
"CAPG",1.56706886845794,2.83350563716012,5.0306639760443,4.62641371469113e-06,2.89270954643093e-05,3.77824287602517
"P4HA2",1.22903280959965,4.26182074310227,5.03063947701289,4.62683061392724e-06,2.89270954643093e-05,3.77815589686477
"SSUH2",2.54620979981446,1.89324633887026,5.02879991306479,4.65823994703866e-06,2.90919316670769e-05,3.77162536089683
"MPP3",1.41070616030741,0.299842032365487,5.02100277587513,4.7937098108527e-06,2.97607334059128e-05,3.74395584964793
"TRPM3",1.89611337585541,0.533141818555427,5.01732821169845,4.85888567554449e-06,3.00844048670992e-05,3.73092201986299
"PRTG",2.30698796413855,1.15808386915099,5.01702678665415,4.86427048220528e-06,3.00946351656536e-05,3.72985302401232
"CBX5",1.10821507789504,6.03968828549742,5.01687783342195,4.86693361778719e-06,3.00946351656536e-05,3.7293247749485
"KIF26B",1.65561741924819,2.18714255160229,5.01647002431464,4.87423216048668e-06,3.01147659192362e-05,3.72787854956507
"LTBP2",2.23538204280442,3.35484996806329,5.01367970941434,4.92445920419751e-06,3.03998116619837e-05,3.71798445030228
"HSPA12A",1.07557657813648,2.47289805918881,5.0136144929454,4.92563918476355e-06,3.03998116619837e-05,3.71775322770444
"VCAN",2.28206476250319,5.8709309192238,5.00928657429416,5.00456859522728e-06,3.07716944274769e-05,3.70241147510383
"RNF24",1.06653229960561,2.70478524388808,5.00714475297524,5.04408719865499e-06,3.09486945938751e-05,3.69482106210096
"RHBG",2.45773941555763,4.66722707454179,5.00222097155654,5.13609996647505e-06,3.14630446698299e-05,3.67737664513467
"JAG1",1.0542689605846,6.05116449828946,4.99281527930061,5.3164672781616e-06,3.24301692509752e-05,3.64407273992348
"DBN1",1.83972017233443,2.25073448516655,4.98017943202151,5.56858713467054e-06,3.37147104746842e-05,3.59937176633023
"NCAPD2",1.08472423880726,4.16974147174748,4.9789500870883,5.59373284806978e-06,3.38174572340068e-05,3.59502527599001
"MTHFD1L",1.11667334530276,2.94921408341238,4.97607828800777,5.65290891306767e-06,3.41155168875104e-05,3.58487341834673
"INPP4B",1.41183641399831,3.07255200577021,4.95426206096031,6.12294527895545e-06,3.66709105881366e-05,3.50783162444599
"FAP",2.57334064678352,1.53472464101526,4.94938562646629,6.23313604694277e-06,3.72534840940336e-05,3.49063016578891
"RTKN2",1.77401925366046,0.824365253835851,4.93405582487029,6.59234927474202e-06,3.92175084497933e-05,3.43660077568465
"RAB3D",1.02169688743014,2.56594756945704,4.93100624777419,6.66618996565178e-06,3.95955207280089e-05,3.42586099162639
"SEMA3A",1.52949190007892,1.57198590656831,4.9214326298087,6.90330540208768e-06,4.07938667075212e-05,3.39216339922217
"TAX1BP3",1.14643341620951,0.144423199132504,4.91672589709575,7.02289069400365e-06,4.13522430604044e-05,3.37560655323936
"USP27X",1.16926083273198,2.95550140520545,4.89860484596029,7.50254059987327e-06,4.37743074453911e-05,3.31192471513109
"RNF144A",1.28919050398838,2.52191401901744,4.89752863849784,7.53201507979155e-06,4.39240616508572e-05,3.30814579026269
"IGF2BP3",1.78053737463375,2.88670236005555,4.88633047447863,7.84551256344092e-06,4.5659933107614e-05,3.26884624060716
"LZTS1",1.56982356125696,1.06072836489902,4.88055926217615,8.01203454479816e-06,4.65117355179903e-05,3.24860735763566
"TSC22D1",1.04948755019986,7.85862469423725,4.88013393931366,8.0244428025023e-06,4.65603358787043e-05,3.24711621051311
"BEX1",2.57829142064528,2.91135341999546,4.87213449242551,8.26135281165717e-06,4.76711879352003e-05,3.21908116720915
"RNF43",2.14901548319289,4.05001467367587,4.85703407260789,8.72737396978861e-06,5.00598004681808e-05,3.16621374283125
"NLGN2",1.06948874518196,3.27983308086012,4.85498868444538,8.79244449892191e-06,5.03579182199922e-05,3.15905816041151
"GPX7",1.24021094056302,2.41770064578191,4.85156606160852,8.90239322062196e-06,5.08865737363104e-05,3.14708737435214
"EFNA4",1.1966262120485,0.444110573630263,4.84971650707665,8.96236751350375e-06,5.12040164775957e-05,3.14061998848955
"TBC1D16",1.02920134484182,4.1226307066115,4.84704134919271,9.04981338857697e-06,5.16269027879502e-05,3.13126758186498
"WNT2B",1.02449529700705,1.7960222918253,4.84056155639542,9.26510155285208e-06,5.26467716316004e-05,3.10862336474509
"GALNT6",1.18615554695823,1.21182900326273,4.83298695181249,9.52312375315782e-06,5.39005066205473e-05,3.08216991392833
"FBLIM1",1.22294653937582,3.43666154324565,4.82895351095449,9.6633751382665e-06,5.45871852203252e-05,3.06809093772494
"PYGO1",1.41510812546081,1.50791392558423,4.82587496094622,9.77178113027027e-06,5.51725380996904e-05,3.05734851788853
"TSPAN18",1.06990860514433,3.656648152963,4.82175780493567,9.91862161610941e-06,5.5892183850426e-05,3.04298662097264
"LOXL1",1.96539106188477,0.672184049391805,4.82141329741397,9.93100608671671e-06,5.58960473442862e-05,3.04178511657809
"BDKRB2",1.61563876907029,2.27573294057819,4.82007973161706,9.97908835212333e-06,5.61232492158667e-05,3.0371345267815
"PCDH17",1.0783342900976,3.19639352358439,4.795716655504,1.08986812318663e-05,6.06446155376639e-05,2.9522718399572
"ZNF233",2.05989808894243,0.113967515905483,4.78877962097841,1.11753478347961e-05,6.19748256126791e-05,2.92814311396968
"ACTA2",1.41055163939405,6.95939245517717,4.78816109281296,1.12003472334067e-05,6.20836162120837e-05,2.92599247050262
"RAPGEFL1",1.09785624313146,2.49363650405168,4.78700555496649,1.12471978683412e-05,6.22535640169462e-05,2.92197495595484
"VSTM4",1.14658157894149,3.91507089340856,4.78516206296205,1.13223382740699e-05,6.25793828420682e-05,2.9155664878743
"MCAM",1.2487591215193,5.28176969200737,4.77898430648334,1.15777389778951e-05,6.38696160988172e-05,2.89409895481992
"TET1",1.62438121083963,0.791065891814394,4.77443549378368,1.1769388587366e-05,6.48119054272822e-05,2.87829984035566
"IQCH",1.96169201748938,1.06786095937931,4.77439254039336,1.17712129926447e-05,6.48119054272822e-05,2.87815068488338
"DAGLA",1.60813445144989,0.805195503510283,4.77370779711847,1.18003341941926e-05,6.49412475811127e-05,2.87577299738808
"COL11A2",2.21425108928912,2.08241123331222,4.77065441425172,1.19310501071842e-05,6.54539803005532e-05,2.86517234817591
"AEBP1",1.69426243162665,6.15025260924388,4.75712092665227,1.25276673861984e-05,6.83112351998298e-05,2.81822365938812
"THBS2",1.75742616193449,6.41805575321,4.749586915547,1.28723361581957e-05,6.96446517752289e-05,2.79211351450164
"KAZALD1",1.5886366566897,0.492408317723016,4.74148044922978,1.32535459587918e-05,7.13723868509166e-05,2.76404024282789
"ZBTB7C",1.61008354676033,0.443477946565505,4.74055527884718,1.32977476941081e-05,7.15089406304361e-05,2.760837685927
"SERPINH1",1.13304820581715,6.5493015911028,4.7156068662856,1.4545543394976e-05,7.71421816009992e-05,2.67458336177776
"SCRN1",1.11050563449819,3.66311406125833,4.70874662489062,1.49082528380858e-05,7.88115015982217e-05,2.65090168228384
"CPA3",2.4007213385039,1.72146320428896,4.69998425002691,1.53843997817231e-05,8.09206801104314e-05,2.62067671435377
"CDK5R1",1.03624157257572,0.758783582628984,4.68994920079889,1.59479619884024e-05,8.33528507187229e-05,2.58609348184089
"CEP131",1.23402747916671,0.580907210747865,4.68815399183622,1.60508839512355e-05,8.38527836854625e-05,2.57991033424917
"TRIM59",1.29846105029567,0.416524630159869,4.68496033746475,1.62355864247661e-05,8.45878452618236e-05,2.56891328498467
"ETV4",1.84372043344653,1.94727599816673,4.67403741735165,1.6883126729747e-05,8.77238138863205e-05,2.53132736596258
"COL8A2",1.3672564428323,0.56691258987745,4.66936294361758,1.71678843254608e-05,8.89641738610906e-05,2.51525483097401
"LBH",1.15519846533336,4.70696984982943,4.66441492307064,1.74744133969719e-05,9.03889500152782e-05,2.49824986316941
"ARHGEF17",1.30767723276491,4.77535148102848,4.66115153694567,1.76794964714368e-05,9.12451864868114e-05,2.48703909412363
"PRRX1",2.96931082058856,0.575708053960432,4.65624438738053,1.79923089844797e-05,9.25284369754674e-05,2.47018834159762
"HTR2B",1.04393921721482,1.6217125618784,4.6430326316189,1.8861602599307e-05,9.64399760562969e-05,2.42486138475601
"MYEF2",1.89436501701834,2.27380833314299,4.64179621655953,1.89450213938719e-05,9.67378582462648e-05,2.42062256530174
"STK33",1.71079591140349,-0.27987255614197,4.63949130570828,1.91014918954637e-05,9.73644317340582e-05,2.41272201724848
"MSRB3",1.05159073308586,3.93147269277464,4.63796135504084,1.92060492217701e-05,9.77385027252391e-05,2.40747881686044
"SPOCK2",1.16204945264049,2.92638302774378,4.63485072470393,1.94203554214036e-05,9.86410390955043e-05,2.39682106562282
"GRAP2",1.09066524695961,0.742915852456975,4.63329997453315,1.95280637361883e-05,9.91444609141425e-05,2.39150908381057
"TMED3",1.0533504154109,3.80524551303008,4.62558914491383,2.00723371106364e-05,0.000101461178164413,2.36510860205126
"PIK3R6",1.05730594793983,0.0252069611123434,4.61561865400456,2.07980898169098e-05,0.000104579758517025,2.33100216305145
"SLC2A1",1.82886250565412,1.76949003044455,4.61504555014831,2.08405750519526e-05,0.000104747726895108,2.32904278057653
"SHISA3",1.4802591181234,0.399977524705705,4.60083215694414,2.19217399862485e-05,0.000109182759387468,2.2804855322698
"RPGRIP1L",1.00149184972379,1.65947642348233,4.59658785941941,2.22550615531431e-05,0.000110604108149722,2.26599951145869
"GJA1",1.41369252834042,5.13907954407273,4.59542661119665,2.23471166932571e-05,0.000111013777371542,2.26203721521607
"APOLD1",1.12296046770739,5.31887139334999,4.59188943613091,2.26298113360984e-05,0.000112321374252106,2.24997095362789
"MYOF",1.16477819520874,4.1373405654298,4.58634061484282,2.30803173363335e-05,0.000114360592987374,2.2310513465914
"CDH24",1.22223064819007,0.201289401250935,4.57481950471776,2.40438082229713e-05,0.000118675792833536,2.19180317580347
"SPARC",1.47888245511014,9.35041098885889,4.57005903100855,2.44532658011806e-05,0.000120387717036542,2.17559980990031
"PDZD2",1.06260441623514,1.95708184692701,4.56551527648732,2.48504175920246e-05,0.000122028156365647,2.16014165537245
"WNK4",2.29567730548843,0.214277248442303,4.56540055349818,2.48605260042714e-05,0.000122028156365647,2.15975145583017
"GATA2",1.36657277734198,0.40747492337026,4.56508704766128,2.48881699089159e-05,0.000122059965943599,2.15868517368949
"GPX8",1.42328302778709,2.42901824970901,4.558082035875,2.55137197102054e-05,0.00012470371053272,2.13486923470624
"ARHGEF28",1.0799533525363,4.17847189318252,4.55022063624852,2.62339957723507e-05,0.000127737079457182,2.10816272578232
"DOC2B",1.13142204402806,1.1931161942605,4.54599812684176,2.6629009091804e-05,0.000129387371471761,2.09382734634893
"SMARCD3",1.11926299988252,2.34453540714392,4.54526877577445,2.66978238373752e-05,0.000129667114932262,2.09135185900469
"PRSS35",1.51674966246424,1.71622728139041,4.54253275211875,2.69575167275488e-05,0.000130873297749274,2.08206724810305
"HMGCS1",1.24971379702543,8.43218908143504,4.53696449580212,2.74936567152826e-05,0.000132972465497185,2.06317992128032
"ZNF793",1.11650924995059,2.63752812498743,4.53047945358873,2.81311685648583e-05,0.00013537464722388,2.04119708295745
"CCDC8",1.47738748847066,1.06561892609482,4.52548409702588,2.8632031185193e-05,0.000137269526068662,2.02427438573842
"UGT3A2",2.6847303271895,0.0734408587834682,4.51762626049727,2.9437525675654e-05,0.000140547126932396,1.99767294918677
"ATL1",1.55336498942981,-0.155185375700621,4.51588117037238,2.96193839830181e-05,0.000141298426072834,1.99176829534416
"BCAT1",1.49349056581472,3.40688410548653,4.51255343973159,2.99692083499064e-05,0.00014261337389281,1.98051174467822
"SLC6A11",2.25607760948383,2.39844199073633,4.50936622129765,3.0308031386642e-05,0.000143869605779801,1.96973431033811
"GFI1",1.38984776116321,0.116958433135774,4.50807395110169,3.04464685990301e-05,0.000144407901023771,1.9653656215208
"PMP22",1.15771999056991,4.38979746504539,4.49623489654926,3.17437428637716e-05,0.00014994433822015,1.92537079579364
"MMP14",1.43419109230903,5.38980740669933,4.49513755822884,3.18666737893615e-05,0.000150463398346412,1.92166637709736
"COL1A2",2.06442754209024,8.42014963712192,4.49427504395837,3.19636233420956e-05,0.000150797707669151,1.91875499542625
"COL12A1",1.31984956241373,5.25200861295217,4.49292575815091,3.2115863797404e-05,0.000151392108256255,1.91420108895369
"PLXNA3",1.13816684238231,3.63957098394036,4.48864855175239,3.26031419587201e-05,0.000153563594321697,1.89976976615963
"SV2A",1.54760989988098,1.10244641714425,4.4745398159957,3.42620240996763e-05,0.000160524958566112,1.85221502535492
"TEX9",1.07085467856215,0.914212163880753,4.46810545596584,3.50455649854895e-05,0.000163796836348307,1.83055211393197
"CACNB3",1.21231191043076,1.17241845203441,4.46329120584905,3.56431919666974e-05,0.000166186022366958,1.81435386013416
"SLC29A4",1.65616578238081,2.61527047751646,4.46164375650493,3.58499693594949e-05,0.000167002177806476,1.80881277227655
"EVA1B",1.29349357012383,-0.255287569940391,4.46162527374682,3.58522958045505e-05,0.000167002177806476,1.80875061251673
"APBA2",1.59526283930249,0.126305389131223,4.46155078967161,3.58616726854479e-05,0.000167002177806476,1.80850011482876
"NDUFA4L2",1.4910725744577,1.26332401609554,4.45265330085913,3.69991188424425e-05,0.00017174440074349,1.77859195814685
"ADAM23",1.67827348513872,0.103667568860552,4.44823898009235,3.7576388769063e-05,0.000173934046729993,1.76376467307854
"SLC4A8",1.27471509127952,0.679828432283622,4.44227762241953,3.83698879535766e-05,0.000177038663017803,1.74375273550429
"PKN3",1.22302199549983,1.40406703430413,4.43924396583481,3.87799214360604e-05,0.000178716098188157,1.73357409460079
"C18orf54",1.08191954663219,1.22722663564579,4.43612088234776,3.92064921719396e-05,0.000180393652653898,1.72309905556388
"CBX2",1.91586408656768,0.0499762385624291,4.41877045096092,4.16606944037393e-05,0.000190924159692941,1.66497218061898
"RACGAP1",1.19674814693177,3.37012834596305,4.41585092023893,4.20880796419816e-05,0.000192653174075499,1.65520257403377
"RGS5",1.21954923592353,7.5459540403217,4.41184307874525,4.26817277085622e-05,0.000194915434887161,1.64179648762841
"GPAM",1.45307784414014,8.31043410009135,4.41128311970953,4.2765315005326e-05,0.000195210885867208,1.63992393603113
"ARHGAP6",1.03295537493024,1.69880761134945,4.40809168091628,4.32447596309731e-05,0.000197198464176089,1.62925379033736
"PPP1R9A",1.08561420382978,3.6998294003232,4.4080435802828,4.32520255193328e-05,0.000197198464176089,1.62909300233381
"CD74",1.07290242494442,9.38142272074639,4.39536905746734,4.52085081185211e-05,0.000204823307599034,1.58675644694483
"SSPN",1.22588041267641,2.5340793269631,4.37739427833448,4.81312758747401e-05,0.000216281366270014,1.52682225768918
"BAIAP2L2",1.96400720206658,-0.116252057688098,4.37612747710325,4.83440473312885e-05,0.000217110235400839,1.52260304554086
"SYNM",1.08273644824587,3.63401962824893,4.37205853805942,4.90336625558538e-05,0.00021931108863194,1.50905526569869
"HSPA12B",1.07104957961021,1.19647307166584,4.37186994138984,4.90658570492825e-05,0.000219370023668013,1.50842747861332
"PRRT2",1.30925842985531,0.3371091726559,4.37161804382619,4.91088893777203e-05,0.0002194773494661,1.50758900175409
"LRP8",1.25414880818781,0.150770683014476,4.36950612465129,4.94711188684263e-05,0.00022058343878906,1.50056015552754
"FAM222A",1.19859588901244,0.975382374824524,4.36844971770534,4.96532825852258e-05,0.000221310129296978,1.49704489892461
"RELN",1.97594275728442,8.00084256943654,4.36394356381896,5.04376525990674e-05,0.000224286169132707,1.48205531909979
"CACNB1",1.16993647411689,-0.234887512459324,4.3623151870464,5.07240472240352e-05,0.000225472787949613,1.47664053508504
"TUBA1A",1.26076979514634,4.09588137444031,4.35978656695489,5.11719066540466e-05,0.00022712450822857,1.46823426905309
"ZNF287",1.12858994465694,-0.168027959199891,4.35731435750537,5.16134856106942e-05,0.000228721304848005,1.46001796889757
"PKM",1.26148847546414,5.77170565592803,4.3530329088682,5.23869924674456e-05,0.00023188179513123,1.44579442163543
"HRH1",1.11701881033613,0.30856539280963,4.34660347022894,5.35697452587239e-05,0.000236572362771585,1.42444855252899
"NRARP",1.0400671486891,-0.0831508491712329,4.33608855925961,5.55601306709502e-05,0.000244147088491204,1.38957409880395
"ANTXR1",1.31576276322087,5.73394033581885,4.33043378795126,5.66600210690436e-05,0.000248223829484018,1.3708372671133
"ISYNA1",1.07652627334708,3.39881651530855,4.33019757880029,5.67064220951569e-05,0.000248332793799406,1.37005487567729
"FLNC",1.98307610674519,1.02341432455882,4.3210805341149,5.85258288439087e-05,0.000255331102766447,1.33987366133453
"CHST3",1.17657659091723,2.41058846932877,4.31779642729613,5.91949832995323e-05,0.000257762979373388,1.32901004062264
"SMYD3",1.18344726262448,2.33131083213191,4.31456670623202,5.98602926836319e-05,0.000260168981200337,1.31833053916067
"CXCR4",1.2454322136654,5.0413036605782,4.29869209139448,6.32372709101045e-05,0.00027248484122079,1.26589997073472
"KRT23",2.94469945845125,2.11842026827512,4.292030242678,6.47088299443931e-05,0.000277891419735136,1.24392754981645
"SLCO2A1",1.23686710284455,2.799727579407,4.28838416671882,6.55282289608202e-05,0.000280887447440751,1.23190950210604
"PDE5A",1.35477317278973,3.47472282182453,4.28726320977458,6.57821623808205e-05,0.000281766521746292,1.22821573313168
"TESPA1",1.17226067432014,0.210313220667358,4.28710558302124,6.58179464246873e-05,0.000281815149223744,1.22769636353491
"MGP",1.92516379619667,6.50761228880271,4.28489750159898,6.63212080710902e-05,0.000283759323108318,1.22042194390794
"ADAMTS7",1.11984573554959,0.939237051404461,4.28014868601775,6.74162206876944e-05,0.000287484697091518,1.20478391180854
"TXNIP",1.33559943875045,8.71891343419566,4.25207738887897,7.42560717878946e-05,0.000313154485607304,1.1125322797635
"MRAS",1.14412299500326,3.29986956769047,4.25147688286145,7.44094989143774e-05,0.000313483366627217,1.11056235147283
"PFKFB4",1.23448145296316,0.515277951017776,4.24380063438654,7.63980143397547e-05,0.000320921739041905,1.08539393383272
"SLIT3",1.36067463535243,4.10256118700442,4.22811331723347,8.06231308679827e-05,0.000336342790076738,1.03403519756255
"GSN",1.12426841062011,5.99319511777341,4.22072041527578,8.2691903748732e-05,0.000343978041738775,1.00986704592185
"CDON",1.20499517274786,3.55607994678859,4.21813494454414,8.34274613685569e-05,0.000346662740232818,1.00142026251958
"SOD3",1.44597381275336,1.84001469681054,4.21560320983833,8.41538680596912e-05,0.000349178010096596,0.993151744482568
"BAMBI",1.21733290343081,4.88543174461045,4.20069711270218,8.85565120195066e-05,0.000364430740686767,0.944523681644281
"SCAMP5",1.169060884104,3.07166425706517,4.19594076520752,9.00076728215777e-05,0.000369874779478767,0.929026750360377
"C3orf70",1.09552128422865,0.976170612885111,4.17734958262002,9.59037779215954e-05,0.000390763008945815,0.868545525518731
"SUSD2",1.1343858308856,0.0566098039711277,4.16690411378303,9.93786839081236e-05,0.000403212493450653,0.834628545494515
"ANGPT2",1.19832942873185,2.69213473928487,4.16463482145981,0.000100149555749457,0.000405911850165138,0.82726619227352
"CKAP2",1.016595310468,3.89997711558451,4.15890171556663,0.000102122923085144,0.000412894468204393,0.80867586899133
"PHLDA3",1.21582159387963,2.64343254354394,4.14630998883322,0.000106589923164218,0.000428701103102948,0.767895101133409
"FBXL2",1.24039104485677,0.228299792967674,4.14489836830991,0.000107102325138573,0.000429862672398551,0.763327544729068
"MSH5",1.10306053858174,1.48613731917662,4.13204054382637,0.000111880505324302,0.000447018229620998,0.721763318902386
"NPM2",1.49377632856754,-0.187141769571482,4.1263184596498,0.000114072573722585,0.000454674201067732,0.703289119448291
"ZNF521",1.20018707791721,1.93155493584732,4.11941667323571,0.000116771824817537,0.00046367056773504,0.681025089636727
"COL5A2",1.43016785320105,7.27369219837786,4.11745201188213,0.000117551409460465,0.000465964092139678,0.674691207224227
"KCNE3",1.01735697369235,4.0060750921811,4.11710210934308,0.000117690778545987,0.000466196129988998,0.673563331073663
"PLN",1.74675414733072,1.61791686540907,4.11478360173071,0.000118618300965501,0.000468598944385519,0.666091201125349
"CD248",1.40693040686436,2.15684936595112,4.11477349507137,0.000118622359567032,0.000468598944385519,0.666058634329001
"ITGBL1",1.42727305778917,2.69955034189973,4.11152622068637,0.000119933360003499,0.000473143577073485,0.655597217303587
"TNC",1.40847395807986,4.54632379026349,4.09718142348447,0.000125894066805675,0.000493773567019199,0.60943926942982
"OTUB2",1.24540227873508,-0.22091838163198,4.09670378272124,0.000126097383512205,0.000494234902756809,0.60790389526001
"SLC45A4",1.23490125855966,1.44203037456306,4.09613089025023,0.000126341664146301,0.000494914286570642,0.606062467234993
"FKBP10",1.67207901741246,4.37722495964844,4.09512259937008,0.000126772708475784,0.000496207394729612,0.602821904179833
"SMPX",1.99063602859994,0.0923944400664844,4.08035167001955,0.00013325240246366,0.000518578428616165,0.555400747850438
"ROR2",1.47585866180745,0.658117268421845,4.07830937721693,0.000134173094706921,0.0005216335178444,0.548851681200064
"TBX3",1.37074856968228,6.38965054576594,4.07661309396279,0.000134942466723425,0.000523918328392698,0.543413576184252
"CPE",1.46144189667843,4.49706980803147,4.04650351149836,0.00014932894331757,0.000573359374520549,0.447098572148455
"PYCR1",1.60312624102414,1.50176531445391,4.04642822987384,0.000149366703115236,0.000573359374520549,0.446858268026769
"SLAMF8",1.19417854897695,1.95680222103416,4.03941958216884,0.000152922735968664,0.000585839840384771,0.424497335687311
"NAALAD2",1.31895835674747,2.51335909925414,4.03060931810128,0.00015750881530086,0.000601013623716645,0.396419761376488
"JAG2",1.26019793532556,0.251001313942546,4.02879793865323,0.000158468007009265,0.000603874615411916,0.39065138810895
"PNMA3",1.5871356585893,2.15391030131065,4.00717636077031,0.000170361176372563,0.000641147200475535,0.32191187051154
"VIM",1.34419193337071,8.14717306905761,4.00553808792735,0.000171296570638232,0.000643617570785671,0.316712123076504
"EPHB3",1.42510562683704,0.0057513804276824,3.99254003445961,0.000178895420566711,0.000669769125685496,0.2755008034895
"TOX3",1.20748157096096,3.5709654972579,3.98760018932324,0.000181867643661005,0.000679353390424123,0.259858945742138
"CELSR3",1.17961761354132,0.184705132563538,3.97596876942754,0.000189055114410059,0.000703241130190272,0.223072760961189
"CD7",1.39237127035434,0.306030837240874,3.97477850411833,0.000189805863064699,0.000705124196602675,0.219311878508362
"NFE2L3",1.02372752940212,1.61446452062718,3.97465414651768,0.000189884465884365,0.000705189090140424,0.218918983424635
"ZC3HAV1L",1.20806134882855,1.31044894904897,3.96410020680065,0.000196670736398433,0.000725718792180398,0.185600955647356
"DBNDD1",1.35652204557241,0.682619599965467,3.95233204156765,0.000204513064723365,0.000750814195284536,0.148510633448477
"TTC9",1.55057343231879,2.54912760426145,3.95138866894386,0.00020515459757438,0.000752211787355524,0.145540148014784
"SULT1C2",1.45497192336248,3.96814401957328,3.94777227964405,0.000207631882989091,0.000759604747947722,0.134156729977044
"ZFP37",1.15392420407819,0.441813450398436,3.94624436115791,0.000208687159961437,0.000762981423187059,0.129349088700754
"C1QTNF3",1.25739167637351,3.05638214670524,3.94438728896643,0.000209976720735882,0.000765512475881289,0.123507223514821
"EHD2",1.02324089811602,3.43941095842406,3.94136836229541,0.000212089458996954,0.00077199492254019,0.114013907567744
"RAB6B",1.18932129338796,-0.0253659199769471,3.91673770804731,0.000230107661582704,0.000829207084147608,0.0367201526144445
"ETV1",1.03331408657429,4.2992680699046,3.89973460921584,0.000243395352203491,0.000869484480541119,-0.0164704143133649
"SLC39A4",1.3929982550227,0.772038915432802,3.89580920614644,0.000246566172622151,0.000878418547730455,-0.0287306980336455
"C5orf34",1.16835762582267,-0.184495252847152,3.88921424169697,0.000251982954099791,0.000895303052035835,-0.0493123431072648
"SOBP",1.15753529884881,3.22500903550865,3.8733242724975,0.000265507876654229,0.000936589193767392,-0.0988165461234987
"SOAT2",1.51524152488805,2.25237886630277,3.86340039246155,0.000274305540847781,0.000962907612196941,-0.129672281937801
"LOXL4",1.90110606262441,4.47333631435968,3.86241630512025,0.000275193047816296,0.000965435464282535,-0.132729461314969
"FAM171B",1.10536514671298,1.51666350415447,3.85267863483969,0.000284124959384519,0.000991943524969862,-0.162955430064792
"GSTP1",1.23788602554176,5.03854794772695,3.85086465600912,0.000285819305090131,0.000996636044204538,-0.168580996744108
"LOX",1.46779600807488,3.44988168006978,3.85031767190715,0.000286332115634596,0.000997837146176756,-0.170277007745946
"PGF",1.18130209334175,1.30660470073703,3.84701719303719,0.000289445185228325,0.00100746838008712,-0.180507587819228
"CHN1",1.11682449147705,1.33982353100054,3.84485128375829,0.00029150573575012,0.00101433443797214,-0.187218440686481
"WFDC1",1.04865597250905,1.65824826969952,3.84407690497098,0.000292245856497896,0.00101575227619105,-0.189617222938117
"IGFBP5",1.1501509572904,6.39485039874028,3.83970124526736,0.000296461945023584,0.00102847775514197,-0.203166165843929
"HSPB1",1.09280998065877,5.36655409670456,3.83545248250657,0.000300611578732206,0.00104130767587868,-0.216313265002617
"COL1A1",2.10901680911459,8.14997333270541,3.82357715779723,0.000312507505637525,0.00107564179209369,-0.253012798806662
"AMOT",1.11060654604823,3.75469198240262,3.81593008962324,0.000320405463062259,0.00109735065808288,-0.276608790572712
"PLA2G7",1.26848013807614,2.92806372419085,3.8149009039615,0.00032148291932471,0.00110071400249645,-0.279782282055709
"GLI3",1.12175303869042,1.29096429440972,3.81440741069776,0.000322000789969049,0.0011015062610596,-0.281303782788748
"TNFSF15",1.41371090912967,0.602519638589391,3.80047308153324,0.000336958062881115,0.00114621387653602,-0.324215572158188
"PDGFRL",1.47542088502382,-0.0809692856812332,3.79919952546872,0.000338357853742602,0.0011506361565215,-0.328132806292878
"PLEKHG4",1.13591127481016,0.066099835533813,3.7975561384736,0.000340172372057483,0.00115540094048668,-0.333186390848972
"BTNL9",1.14148823319462,3.68008865069936,3.79688338750747,0.000340917866358898,0.00115729475822539,-0.33525478432043
"COL4A5",1.42671479706385,3.03573713193635,3.78843680669064,0.000350412035615538,0.00118568578199626,-0.361204990612348
"SLC2A4",1.23626395535289,1.85609805679068,3.78478800847598,0.000354591284945264,0.00119731885225611,-0.372404155477779
"NAV3",1.3482223233631,2.37411384391717,3.77951426496525,0.000360716205241345,0.00121591508692546,-0.388579033495396
"DDIT4",1.1154442701112,4.48256464752121,3.77623785633147,0.000364572333251676,0.00122568984670885,-0.398620998804109
"KCTD12",1.12281299550332,6.0981699800545,3.77502177943952,0.000366013603728657,0.0012301768412034,-0.40234682914132
"GLI2",1.29268971400656,0.407297739215281,3.76998970252969,0.000372035753652625,0.00124750942394855,-0.417756322050064
"COL6A3",1.1383921484363,7.11548882331231,3.76851528331434,0.000373818170815942,0.00125239401695088,-0.422268971743615
"SCD",1.33224612434741,11.0761636398516,3.76187026459014,0.00038195328903847,0.00127727092086072,-0.442593414391494
"CCNF",1.04952789250924,0.624948774839959,3.74988352231645,0.000397058569198013,0.00132142833113072,-0.479200055889386
"SOX4",1.07684286020113,6.23376669824829,3.74041485797267,0.000409393252819438,0.00135582864521166,-0.508065564591845
"ADAM12",1.22313674196914,0.857674838978326,3.71471123412962,0.000444753118804012,0.00145497085235515,-0.586195090015306
"CELSR2",1.2004279025959,2.48421109569685,3.69247975503346,0.000477675144598,0.00154905035064699,-0.653499038745132
"LRRC32",1.03717008909209,4.96527766585006,3.6896771673145,0.000481987104021284,0.00156098630008112,-0.661965651374385
"BVES",1.18416468812919,-0.102511791371689,3.68872972037585,0.000483453205800172,0.00156471176456369,-0.664826973134967
