"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"EXOSC2"	0.292827948164424	6.99524226924575	3.17284206780768	0.00188179357362533	0.00388170401855655	-2.29216236365358
"NPEPL1"	0.308038935739462	4.82665759097811	3.17222802877587	0.00188548895238344	0.00388863133662489	-2.29397311478855
"PPM1D"	0.237887908337218	6.5265232059895	3.17215318864903	0.00188593981211016	0.00388886587999477	-2.29419379171854
"SDR42E1"	-0.589410859805827	4.72294506973338	-3.17158172940516	0.00188938576041836	0.00389527520043357	-2.29587867492298
"C3orf14"	-0.481853844132309	3.11912908343052	-3.17097089985513	0.00189307558226778	0.00390218492520708	-2.29767934965645
"HNRNPH3"	0.252706311946751	8.0191008239922	3.17079541811914	0.00189413684730479	0.00390367492114719	-2.29819660031315
"CBX4"	0.338787382709847	6.0234380878889	3.17032788436414	0.00189696706076332	0.00390811500643902	-2.29957458500378
"C5AR1"	-0.537353969438035	5.82206865503219	-3.17032758561657	0.00189696887048566	0.00390811500643902	-2.29957546546122
"PERP"	-0.417843240025465	8.9583435532681	-3.16993854895359	0.00189932689822984	0.00391227424483592	-2.30072195917817
"LRRFIP1"	-0.28092990729122	8.18179969262253	-3.16966456509765	0.00190098920204281	0.00391499918685302	-2.30152931917763
"RGS2"	-0.702539221175259	6.62613265598165	-3.16838905440708	0.00190874573520134	0.00393027169859827	-2.3052871345877
"RAI14"	-0.253243468836036	6.69557564381692	-3.16796810502995	0.0019113120239429	0.00393433789693941	-2.30652702026167
"PDCL3"	0.28600837092964	4.92616334591809	3.16795324910547	0.00191140265058071	0.00393433789693941	-2.30657077507846
"RGS18"	-0.397018054145832	3.27183596957415	-3.16764620990029	0.00191327659735423	0.00393749251569689	-2.30747505132099
"APOC1"	-0.582578651326603	11.305621735111	-3.16703202648941	0.0019170302538456	0.0039445137313787	-2.30928368776336
"PEX16"	-0.290468713835271	5.59056038699814	-3.16695702935897	0.00191748907624374	0.00394475414561648	-2.30950451740519
"STX16"	0.20801392549181	7.58968543729876	3.16683079432417	0.00191826159561709	0.00394563971209756	-2.30987620734492
"ERI2"	-0.382841767161054	5.62217094336541	-3.16607772147404	0.00192287617810605	0.00395442622828549	-2.31209331224726
"EDRF1"	0.248705100911227	6.00795854987101	3.16514623724505	0.00192859827043387	0.00396548681808461	-2.31483504917028
"KLHL20"	-0.273429109169616	6.64682881591788	-3.16429958215642	0.00193381297476351	0.00397550038565267	-2.31732649979467
"CHRD"	-0.32416298577629	7.09792233655325	-3.16335236673371	0.0019396625674472	0.00398681534488658	-2.32011319227639
"CUL3"	-0.214635081276943	7.75463022386176	-3.16289962171375	0.00194246432528364	0.00399186281705804	-2.32144490829949
"TOR1AIP2"	-0.306175071541816	8.55895722699614	-3.1616269117503	0.00195036048201551	0.00400737587460792	-2.3251876156156
"TIMM9"	0.294636658774923	6.13465392218012	3.16099511860271	0.00195429131914093	0.00401473737600902	-2.32704507462005
"PBX3"	-0.289681861119933	6.48119481202826	-3.15986694634434	0.00196132878828854	0.00402847713192811	-2.33036108676754
"EPHB6"	-0.467546677071059	4.01783790756579	-3.15912724365325	0.00196595577279453	0.00403726185493768	-2.33253472803962
"BID"	-0.271617706203219	6.95673521041812	-3.15906059140171	0.00196637319300796	0.0040374002814786	-2.33273056650076
"BEST1"	-0.320037725871746	3.96655109002037	-3.15708324013527	0.00197879416403466	0.00406218022462001	-2.33853883279171
"GEMIN7"	0.328209786833606	5.40208249239016	3.15668827230732	0.00198128391424807	0.00406656760691308	-2.33969863661356
"PCDH17"	0.417002772692289	5.57218835436709	3.15543353150611	0.00198921270571964	0.00408202737897726	-2.34338229645239
"POLE"	-0.296035484790506	6.84238299746138	-3.15538438297357	0.00198952387729607	0.00408202737897726	-2.34352656083348
"FXN"	-0.291019547950905	6.67875467599592	-3.15532728452435	0.00198988543851565	0.00408204313236316	-2.34369415797396
"CPB2"	-0.68269681993471	10.3550920909892	-3.1552540159396	0.0019903494823117	0.00408226907511832	-2.34390921438827
"INVS"	-0.248910644167855	5.82643118181222	-3.15501746892235	0.00199184832968161	0.00408461697473375	-2.3446034930034
"PCDH12"	0.382020053187942	5.41353125079192	3.15475589860872	0.00199350695363523	0.00408729162996488	-2.34537116440929
"LAMTOR1"	0.240277110647244	7.41022396778536	3.15408721600362	0.0019977529171976	0.00409526921981062	-2.34733340394131
"TSPAN14"	0.261099043681273	7.63198636063214	3.15361872842483	0.00200073269314874	0.004100648830041	-2.34870796150171
"FUT8"	0.387129233000954	5.17815736422762	3.151801738567	0.00201232857887533	0.00412368274246349	-2.3540374110497
"COMT"	-0.350021062554696	8.06267438872852	-3.15115468958484	0.00201647303555778	0.00413144164567655	-2.35593464722904
"WDR3"	-0.312616494044901	6.0307569286888	-3.14964157542236	0.00202619572976414	0.00415062471014551	-2.36037000049605
"PLA2G12A"	-0.22667999615486	7.12181473553579	-3.14706913310706	0.00204282518694657	0.00418394682731334	-2.3679063399105
"ABCB7"	-0.25379168017306	6.84000999563769	-3.14647576075724	0.00204667895527484	0.00419109564159334	-2.36964395938424
"SNRPD1"	0.304480694902006	6.15806215545407	3.14615306697642	0.00204877758182703	0.00419464845693552	-2.37058881120657
"PLCB3"	0.254881526077048	5.30569243057608	3.14585921103169	0.00205069039966059	0.00419781965573823	-2.37144915308844
"TTL"	0.265457126365996	6.89513059286724	3.14486316782839	0.00205718635170679	0.00421036986638358	-2.37436482282337
"MYL9"	0.568209040865225	7.85362606725156	3.14468141489473	0.00205837375826012	0.0042120527410911	-2.37489677400301
"RRM1"	0.325036053014533	6.7390569237219	3.1443554227017	0.00206050508494761	0.00421566622115479	-2.37585081590089
"RIF1"	0.302883766917759	7.35121024574183	3.14387103386959	0.0020636757861098	0.00422140453853105	-2.37726826125404
"CCDC150"	-0.52303209536235	4.28066306100558	-3.1434735610198	0.00206628093561995	0.00422598414758441	-2.37843122822132
"EVI2B"	-0.534702534749202	6.32371464316642	-3.14045437577935	0.002086169376501	0.00426542991179445	-2.38726094907987
"NMNAT1"	-0.334966965930636	4.80122521949141	-3.14043352032972	0.00208630737428213	0.00426542991179445	-2.38732191628825
"SCAF1"	0.246053615647067	6.19330205433868	3.13868827553646	0.00209788548391813	0.00428834114070453	-2.39242259779035
"C6orf89"	0.202280009897377	7.83536062100481	3.13851594887744	0.00209903194188808	0.00428992442411038	-2.3929261104454
"HTRA1"	-0.507107808924773	7.48384940059682	-3.1376919834723	0.00210452167162398	0.00430038219347788	-2.39533328556367
"CDK7"	0.242335702434279	6.02356784739837	3.13714479823017	0.00210817468929341	0.00430708378338639	-2.39693156079921
"THOC6"	0.327073847144034	6.5821096354116	3.13697949176928	0.0021092794342809	0.00430857770044806	-2.39741435790364
"C5AR2"	-0.473225650528451	4.24108376974566	-3.13670946902788	0.00211108515446137	0.00431108616528463	-2.39820294430248
"COQ2"	-0.217246055537206	6.07296279821393	-3.13668409056474	0.00211125494128243	0.00431108616528463	-2.39827705769445
"SUMO3"	0.215094064525904	7.57857402078487	3.13640787640874	0.00211310368667695	0.00431409752669356	-2.39908365982762
"BABAM1"	0.256807528918345	6.29666118345992	3.13611186615753	0.00211508659734247	0.0043173769077668	-2.39994800288479
"FANCA"	0.468737158436141	5.30653758864165	3.13605637066902	0.00211545854206311	0.0043173769077668	-2.40011004062009
"RAB13"	0.215098416509246	7.53620952274068	3.13490862970168	0.00212316460632901	0.00433233747284718	-2.40346070384134
"AVL9"	0.22464739762348	7.03874423251388	3.13421724593851	0.00212781919362255	0.00434051391350748	-2.40547858977562
"SMOC1"	-0.431236483611509	8.38365653964172	-3.13420165780391	0.0021279242462839	0.00434051391350748	-2.40552408119596
"CAP1"	0.224544851464267	9.04973086692753	3.13412370985866	0.00212844963077364	0.0043408179793094	-2.40575155660364
"TRIL"	0.558960119715128	4.53872615805156	3.13160319347482	0.00214550339118354	0.00437482439761395	-2.41310455636063
"CCDC125"	-0.394308000152389	7.10283894291916	-3.13098434333345	0.00214970984970233	0.00438262692052251	-2.41490912519054
"TRIM33"	0.236453586926171	7.78106007039985	3.13063008505442	0.00215212126084844	0.00438676775824116	-2.41594200539411
"ITGB3BP"	0.383852253986023	5.11221136900509	3.12995373717005	0.00215673208084214	0.00439538949691062	-2.41791369536872
"CKAP2L"	0.833948811731059	3.67590461064043	3.12906211706846	0.00216282445970538	0.00440702705223486	-2.42051238745325
"MRPS11"	-0.223399250623899	7.20263149857145	-3.12896825392906	0.00216346674764914	0.00440755721196271	-2.42078592141472
"NANS"	0.29621011985712	6.5596745328565	3.12653645687436	0.0021801688566644	0.00444079953410275	-2.42787015329819
"TSPAN6"	0.281793941406994	8.77463541689162	3.12641438195313	0.00218101043677747	0.00444172941176343	-2.4282256531282
"A1CF"	-0.579509516435151	9.92636054348504	-3.12628976923637	0.00218186982301267	0.00444269521773188	-2.42858853107397
"GPER1"	0.495700942983435	6.0088649948388	3.12617369442172	0.00218267061039271	0.00444354138561242	-2.42892653506759
"MEF2A"	-0.231020760586122	7.65924262480161	-3.1246813587427	0.00219299037156959	0.00446376282619643	-2.43327117969559
"SYNPO"	-0.429574179654433	7.4082831672951	-3.12436030708181	0.00219521640413327	0.00446750550841166	-2.43420562584671
"THAP1"	-0.225464253698969	5.85303557669009	-3.12411879418162	0.00219689232995281	0.00447000869664867	-2.43490851373674
"CETN3"	0.43380822864465	4.63664336612858	3.12407138713943	0.00219722143996515	0.00447000869664867	-2.43504647949562
"POR"	-0.386190236892704	9.92097340802813	-3.12379845870087	0.00219911705783986	0.00447294257197845	-2.4358407310839
"CHD7"	0.344694885658065	6.8287558821869	3.12375211007549	0.00219943912165252	0.00447294257197845	-2.43597560472084
"TRIM11"	0.265233725165456	5.84879085841628	3.12264936400517	0.00220711470819238	0.00448776100105748	-2.43918406752351
"ZBTB3"	0.365544370057215	4.12968498780797	3.12184495769168	0.00221272937664879	0.00449838444829817	-2.44152388979365
"ZBTB25"	-0.250614776604928	6.10403612794368	-3.12122692089501	0.00221705219713833	0.00450637834255342	-2.44332125615385
"ORC5"	-0.254241102688214	5.86182592812039	-3.12014224708001	0.00222465781202483	0.0045210408494902	-2.44647494979727
"CHST3"	0.464995410545397	5.16288884443576	3.11926815641285	0.002230804429995	0.00453273367975909	-2.44901568572228
"OLFML3"	0.581087741683912	7.38245119329693	3.11863436027118	0.00223527113403445	0.00454100960392522	-2.45085756984004
"JMJD4"	0.35007499948559	5.63580631368217	3.11811621580405	0.00223892893507619	0.00454763959607393	-2.4523631176392
"PORCN"	0.345084900349882	4.11810142387962	3.11687228513208	0.00224773302589054	0.00456471838972665	-2.4559766690372
"GPD2"	0.38359338693463	5.54442549052187	3.11643624813524	0.00225082672475199	0.00457014261918585	-2.45724303918296
"BZW2"	0.359389183042387	6.8153201539092	3.11635780497111	0.00225138370058345	0.00457014261918585	-2.4574708433007
"RANBP17"	-0.511311589955482	5.06575447156673	-3.1163283903691	0.00225159258819533	0.00457014261918585	-2.4575562639708
"FEN1"	0.444405701555404	5.32457585755752	3.11461129001493	0.00226381773940373	0.00459414806896939	-2.4625415593397
"UBE2B"	-0.179361698841025	7.6377854292285	-3.11418959396717	0.00226682946046529	0.00459945080500741	-2.46376551697162
"XIAP"	-0.227805832681226	6.9126025827716	-3.1130589508918	0.00227492275947681	0.00461506050484787	-2.46704646368818
"TRMT10C"	-0.280382685056058	6.00640028500103	-3.11275141044041	0.00227712880377812	0.00461872353641298	-2.46793871978126
"TMEM127"	0.199232163519884	8.29094682492191	3.11237453694947	0.00227983488960978	0.00462339934100717	-2.46903202583025
"COL12A1"	0.714942920421118	6.67854365198147	3.11194770484383	0.00228290329431596	0.00462861277919077	-2.47027012362849
"PHLDB1"	0.446690985372601	6.43157674235193	3.11190531828684	0.0022832082109749	0.00462861277919077	-2.47039306493331
"VCPKMT"	-0.208640800796127	5.19655181339018	-3.11129491813216	0.0022876034401041	0.00463670807970494	-2.47216335764573
"PPP1R12A"	0.297784141158385	7.33843943629322	3.11044814047313	0.0022937137036209	0.00464827610176863	-2.4746187010805
"BIN2"	-0.405590928954655	5.0563088435521	-3.11037649991973	0.00229423134789571	0.00464850844861708	-2.47482640589712
"MOB3A"	0.278962938759194	6.45912199580826	3.11016236342179	0.00229577925279978	0.00465082783299008	-2.47544721938957
"TC2N"	-0.603219310620015	4.93976221260101	-3.10939831811662	0.00230131011156166	0.00466121372025702	-2.47766200010846
"ZNF18"	-0.213213187963506	4.88246374955115	-3.10891199961679	0.00230483695628832	0.00466753762127559	-2.47907147452857
"THOC3"	0.409963256082731	5.13195344881257	3.10866478611051	0.00230663169970209	0.00467035223030782	-2.47978788919454
"F7"	-0.590921456370569	8.66025014585579	-3.10853522521517	0.00230757281482951	0.00467143777098253	-2.48016333178878
"ZNF652"	0.163067310558529	6.79874863975991	3.1079183692025	0.00231205846504106	0.00467969720902766	-2.48195067717427
"CDH2"	-0.317404724003799	8.8330205325622	-3.10746849654859	0.00231533493878684	0.00468550675770284	-2.48325399419526
"USP34"	0.264734692055057	7.91891942870424	3.10641623951272	0.00232301545014565	0.00470022508637609	-2.48630183212033
"CSF2RB"	-0.402132883608688	5.4852971890857	-3.10424882290843	0.00233891003035522	0.00473155510349832	-2.49257690069582
"CYS1"	-0.4165027716038	4.87501752141899	-3.10317721713531	0.00234680572627208	0.00474669543267551	-2.49567800148941
"NUDT6"	-0.383828336721439	5.8295176373894	-3.10211929268628	0.00235462482656191	0.00476117036273352	-2.49873860486786
"AGTR1"	-0.565267600316766	8.50909335306715	-3.10208992706669	0.00235484221108284	0.00476117036273352	-2.49882354754978
"GCAT"	-0.495052365627101	5.79749671244124	-3.10204152893196	0.00235520052793736	0.00476117036273352	-2.49896354197195
"PML"	0.298002450074779	6.05662382123541	3.10150420068525	0.0023591820453652	0.00476838354534565	-2.50051766871572
"KIF9"	-0.266938824986444	3.80525934018416	-3.1013909748755	0.00236002182549084	0.00476924522723141	-2.50084512470283
"EFCAB12"	-0.540288691532114	4.51419180509407	-3.10031504375582	0.00236801568314405	0.00478456137766099	-2.50395626922406
"IZUMO4"	-0.372044982957908	4.01680486361099	-3.09978323628721	0.00237197611232384	0.00479172407279431	-2.50549369115305
"NCAM1"	-0.716197556419902	4.40336685624956	-3.0990233259052	0.00237764589438684	0.00480233678720928	-2.50769014962668
"SLC2A12"	-0.762666040680218	5.17944944781829	-3.09873038673082	0.00237983489796253	0.00480591658753464	-2.50853674221999
"MRPS25"	-0.242217783986502	7.3672634770396	-3.09836883434767	0.00238253919040092	0.00481053554372039	-2.50958153146098
"AMIGO2"	-0.443716707659426	4.5425099916104	-3.09800000068864	0.00238530087620595	0.00481526874466846	-2.51064725331009
"NSMF"	-0.371424611998962	5.90072743616146	-3.09746045143191	0.00238934615528498	0.0048225910588298	-2.51220605014016
"LAIR1"	0.456211852157069	5.59985726279413	3.09722792695021	0.00239109146920657	0.00482526943619626	-2.51287775799105
"TUB"	0.426374074651139	4.93180566985728	3.0968993442488	0.00239355980271176	0.00482940568904672	-2.51382688101421
"TOMM34"	0.347683993407204	6.66395657109252	3.09603002671583	0.00240010155204222	0.00484175785288686	-2.51633751733698
"CD86"	-0.417499959888626	5.32429164955509	-3.09499069136858	0.00240794443733314	0.00485673003753065	-2.51933837642508
"HSDL2"	-0.414277220461591	8.40702534878625	-3.09455107248242	0.00241126896244163	0.00486258522408466	-2.52060742061862
"C19orf53"	0.227513945821123	7.94135120820546	3.09328574106366	0.00242086149675363	0.00488107627426204	-2.52425917436901
"RPS28"	0.298263314901962	8.03772217178536	3.0912172508553	0.00243661892620147	0.00491198869516497	-2.53022607403355
"HS3ST3B1"	-0.392824115932095	8.13767370293923	-3.09079799522645	0.00243982429857308	0.00491759099843448	-2.53143506595736
"SUSD4"	-0.78461936030656	3.87231653697198	-3.08902266635755	0.00245344068301262	0.00494417160701442	-2.5365529476435
"CUTA"	0.295836222230475	8.33006811467286	3.08766366165117	0.00246391144389935	0.00496395969080836	-2.54046894356673
"FGFRL1"	-0.299155744702944	7.11496219708289	-3.08763654645176	0.00246412077932975	0.00496395969080836	-2.5405470613552
"INPP5E"	0.275973489325442	5.20377822666085	3.08742957031444	0.00246571922405482	0.00496631242351534	-2.54114333169037
"FBXO21"	-0.272259779168656	7.24925532493705	-3.0866755752246	0.00247155033074679	0.00497718803511946	-2.54331519804217
"TFAP4"	0.358300755572608	5.20133783083841	3.08635861599394	0.00247400537890149	0.00498126235741468	-2.54422805545371
"TNFAIP1"	-0.223332446017919	8.20057529193484	-3.08601342893999	0.00247668163646588	0.00498578057183839	-2.54522211825556
"OCLN"	-0.532338361656202	7.09226247330268	-3.08552088777512	0.00248050497910288	0.00499260599091812	-2.54664036228827
"SMTN"	0.312560569391748	6.60135005659311	3.0851877241396	0.00248309425241295	0.00499694560390498	-2.54759957705208
"EDC4"	0.24086031233425	6.81987429611254	3.08432548068932	0.00248980703345314	0.00500958034726705	-2.55008165557938
"NAGA"	-0.266441648512588	7.07997468143156	-3.08420233503769	0.00249076712247154	0.00501063808121891	-2.55043609726762
"DCN"	-1.05087859687211	8.65972391955818	-3.08368055186541	0.00249483893924123	0.00501795416986009	-2.55193777442338
"CREB3L4"	0.388007103799214	5.36222461084401	3.08293984502736	0.00250062974010655	0.00502872455581051	-2.55406913087504
"SPTY2D1"	-0.217291059858417	5.73934679514341	-3.08235385508552	0.00250521978279319	0.00503643756057288	-2.55575498191559
"COG1"	0.198079523438079	7.20493118594234	3.08228384760469	0.0025057686704233	0.00503643756057288	-2.55595636991012
"CYB5R4"	-0.277499039230194	5.5271784447046	-3.08228303446974	0.00250577504639165	0.00503643756057288	-2.55595870900291
"FBXW4"	0.202362693849642	6.8513783476608	3.08057934046997	0.0025191670969895	0.00506247255466444	-2.56085844502827
"AFAP1L1"	0.306692852798196	5.72902780023802	3.07988844697333	0.00252461677983141	0.0050720129699329	-2.56284475220305
"NOTCH2"	-0.417514711885091	8.2045838917875	-3.07986600621197	0.00252479397254917	0.0050720129699329	-2.56290926256102
"CARD6"	-0.398102091807318	4.53607119017393	-3.07928922333859	0.00252935221237559	0.00508028517669378	-2.56456719841065
"TNFAIP2"	-0.432621686015876	6.93780764779931	-3.07903761020538	0.00253134306222593	0.00508339871566436	-2.56529036475782
"FBRS"	0.226319122990131	6.69509145075899	3.07886918337621	0.00253267652325322	0.00508519124381653	-2.56577441515777
"GIMAP4"	-0.49890147958934	5.86705374012724	-3.07821372242189	0.00253787209606369	0.00509473627359809	-2.56765795986757
"ESD"	-0.248326925541775	7.88135629817108	-3.07705378923848	0.00254709058588633	0.00511235251578194	-2.570990316162
"PTPRD"	-0.700381589117301	4.78354895871606	-3.07685883970662	0.00254864297113307	0.00511457840501391	-2.57155027750388
"FAM193A"	0.159788582536438	6.35675406546197	3.07420775336266	0.00256984066081421	0.00515622056400974	-2.57916205550558
"MTFMT"	-0.229673508186698	6.0023076779824	-3.07370242979412	0.00257389961043079	0.00516346643588158	-2.58061229304725
"CCL19"	-0.797608477845611	5.32233688980937	-3.07266540735505	0.00258224794296223	0.00517931316676567	-2.58358781772089
"UQCRFS1"	-0.228190132351132	7.95526938482055	-3.07092617648344	0.00259630549950528	0.0052066036051449	-2.58857623784144
"C12orf57"	0.428197482947598	7.64092239512763	3.07074372651482	0.00259778426910323	0.00520866357450127	-2.5890993949363
"AP5B1"	-0.294970796470609	4.6514300638205	-3.06959566006063	0.00260710731256875	0.00522644818395561	-2.5923907444067
"GARNL3"	-0.414150674328322	4.61994771812325	-3.06853739404451	0.00261572851393274	0.00524281987979395	-2.59542370566074
"MTCL1"	-0.393720850657993	4.54971450568268	-3.06838855581933	0.00261694314210692	0.00524434314527507	-2.59585019937266
"RECQL5"	0.238009929146324	6.21880964522514	3.06742286671665	0.00262483654553505	0.00525924779446704	-2.59861693246566
"SLC38A1"	-0.641007090223413	6.36015573775468	-3.06703644255422	0.00262800128349894	0.00526467433226126	-2.59972384022235
"CCL2"	-0.850624913071425	7.98825411471724	-3.06697250962208	0.002628525221669	0.00526480959054557	-2.59990696377399
"SLC41A1"	0.366997224667724	5.95860836324904	3.06642229679983	0.00263303827671228	0.00527236977287981	-2.60148280579335
"CRELD1"	0.253320407939584	6.58574586736407	3.06640090396446	0.0026332138935033	0.00527236977287981	-2.60154407119841
"DOK4"	0.309637238170398	6.71135858518702	3.06587932519295	0.00263749895922737	0.00528003306051505	-2.60303766880095
"JAK2"	-0.331971120990254	5.58633122926209	-3.06568236568439	0.00263911876971348	0.0052823590159023	-2.6036016266341
"NKX3-1"	-0.421217875541368	4.93394888154308	-3.06507433377368	0.00264412507616259	0.00529146126882988	-2.60534241802261
"SH3GLB2"	0.240652451644142	6.63580188620087	3.06456542880848	0.00264832195671253	0.00529894081017849	-2.60679917998785
"TTI1"	0.266838706419987	6.40421205862932	3.06407297262375	0.00265238904857185	0.00530615811225743	-2.60820865739795
"NEBL"	-0.701229537143679	4.1326407738291	-3.06361972503122	0.00265613742719064	0.00531273542962441	-2.60950574123433
"LAMTOR4"	0.249197143251614	6.76996861769144	3.06333773283942	0.00265847198628473	0.00531633874053938	-2.61031265019481
"PARVA"	0.245664002359457	7.62302608338932	3.06329080200449	0.00265886070170539	0.00531633874053938	-2.61044693459489
"KDM6B"	-0.447922664537067	7.0583784972733	-3.06208710366243	0.00266884858395383	0.00533538447416074	-2.61389049916947
"LYRM9"	-0.377847052132399	3.26000760516457	-3.06172035226353	0.00267189864982713	0.00534055638983815	-2.61493947622843
"THAP2"	0.413300152519625	3.95440028653196	3.06002150430351	0.00268606909302984	0.00536794992863811	-2.61979707828732
"SEC24D"	-0.298863522610625	7.59625291175849	-3.05843007742265	0.00269940649924196	0.00539366949051723	-2.62434540901553
"IRAK2"	-0.471713794991875	6.5875733890384	-3.05762743899905	0.00270615643483397	0.00540575257761795	-2.62663858916458
"PUM2"	0.229296760446887	8.78122628725154	3.05759957022191	0.00270639108242251	0.00540575257761795	-2.62671820236568
"ZNF697"	-0.277027547443262	6.09723381641965	-3.0571737714313	0.00270997853265423	0.00541198102045819	-2.62793451076293
"ATF7IP"	0.280379974371679	7.84426883231197	3.05675891046951	0.00271347805572072	0.00541803174186231	-2.62911943384402
"ZNF319"	0.258985108830649	4.96808329921358	3.05609068243111	0.00271912361680537	0.00542807786401347	-2.6310277295403
"ANKIB1"	0.237440637266402	7.32727933592983	3.05605202599059	0.0027194505397602	0.00542807786401347	-2.63113811181893
"TMEM170A"	0.226220303159523	7.71002486595221	3.05472881346022	0.00273066306081291	0.00544951529523821	-2.63491577561991
"NRF1"	0.147690375378662	5.66292072513692	3.05300047520121	0.00274537284520334	0.00547792350275393	-2.63984790659291
"RNF11"	-0.207361198290259	7.3108803071111	-3.05290328093417	0.00274620223041712	0.00547863070353882	-2.64012519650978
"DPYSL3"	0.578736800685775	6.39109142893877	3.05249447878928	0.00274969318608998	0.00548464653320905	-2.64129140291741
"ANXA4"	-0.318026204656764	8.41385274222627	-3.05203068941155	0.00275365866836606	0.00549160662856199	-2.64261430985219
"RUVBL2"	0.347904429238946	6.71854103469628	3.05175755064292	0.00275599652539645	0.00549531891451133	-2.64339332594854
"DPEP2"	-0.375953939399643	4.71364676942938	-3.05024006766995	0.002769018439025	0.00551972486142925	-2.64772022275177
"TMEM9B"	-0.228127088552729	7.08433650842078	-3.0502197046698	0.00276919356507075	0.00551972486142925	-2.64777827240801
"ZNF121"	-0.287897445795487	7.28282955455266	-3.04886926631693	0.00278083048426094	0.00554196261851243	-2.65162727407979
"ZBTB7B"	-0.238282621403576	6.62931017974975	-3.04866815914436	0.0027825673130723	0.00554446604876299	-2.65220034077516
"SCAMP1"	0.243555859547506	7.45031847343728	3.04856340965373	0.00278347236158637	0.00554531151828994	-2.6524988176264
"UBTF"	0.155923711692916	7.70003188908794	3.04814579854892	0.00278708327696071	0.00555154646861367	-2.65368868494231
"MTMR12"	-0.213476480431736	7.45586885688169	-3.04802218096005	0.0027881529783354	0.00555271833651569	-2.65404087197301
"UBE2K"	0.206049446856115	8.72159939414063	3.04785649015669	0.00278958734716411	0.00555461592431177	-2.65451290635791
"ZNF334"	0.391966014675967	5.43976051509147	3.0477466883928	0.00279053826564531	0.00555555037870533	-2.65482570693243
"BAD"	-0.366152772380311	5.43094635275978	-3.04752616321662	0.00279244898906298	0.00555839501101664	-2.6554539041519
"ZNF77"	0.243839269194562	4.15157837542204	3.04732405089946	0.00279420123702195	0.00556092326933199	-2.65602961514092
"ARID4A"	-0.365095955786135	6.72260174318812	-3.04669157933378	0.00279969112396154	0.00557088789285775	-2.65783097801811
"FILIP1"	-0.443681552095269	5.19825448660202	-3.04510717444212	0.0028134876154011	0.00559737489542112	-2.66234215059637
"LZTS1"	0.491891996176357	4.2847168442661	3.04437061075317	0.00281992273537298	0.00560920999353807	-2.6644386277833
"ERG"	-0.429613850822764	5.83675637179172	-3.0442566262251	0.00282091979533187	0.00561022583433674	-2.66476302204345
"TOLLIP"	-0.300440160545635	7.79810844456646	-3.04407634039602	0.00282249747927413	0.00561239586682074	-2.66527608499269
"LMTK2"	-0.195937139290475	6.95869514912124	-3.04275818122732	0.00283405749527304	0.00563441110099527	-2.6690265425384
"CEP57"	-0.30645684724699	7.11980886349019	-3.04228046728715	0.00283825774344241	0.00564178925910877	-2.6703853978666
"FAM110A"	0.308615203577306	4.25251950270433	3.04202885611053	0.00284047231822089	0.00564521850287353	-2.67110103045234
"GATA3"	-0.458883791994202	4.01005119902099	-3.04148210987336	0.00284529004895325	0.00565381924456084	-2.67265590936577
"PLEKHB1"	0.9431013225527	4.28786868023279	3.04014855854055	0.00285707248922144	0.00567583518845817	-2.67644734868388
"CNTNAP1"	0.434772477881085	4.41602823599761	3.04011679274948	0.00285735370085623	0.00567583518845817	-2.67653764488935
"SYT12"	-0.646706371689208	4.7723087516166	-3.03916748323511	0.00286576941647402	0.00569157200740836	-2.67923573772925
"FAS"	-0.399290409821538	6.44199136569461	-3.03817184041892	0.00287462046727504	0.00570816785849847	-2.68206473228121
"AUP1"	0.204018220973349	8.4875678761593	3.03763197202949	0.00287943032872852	0.00571673474042745	-2.68359836466699
"U2AF1L4"	-0.242287762565554	4.32043679718858	-3.03711069278847	0.00288408162393389	0.00572498391534631	-2.68507896557378
"SETDB2"	0.308656854427866	5.6175375678135	3.03559951480638	0.00289760486909435	0.00575083829404737	-2.68936995202501
"ESCO2"	0.728168971961766	2.91221442132106	3.03451711143792	0.00290732704816552	0.00576914114924984	-2.69244229523404
"FAM222A"	0.452300980311155	4.63126243401819	3.03445139905441	0.00290791824726586	0.00576932180636596	-2.69262878566182
"VPS41"	0.264421078453317	6.81128157910643	3.03358399795354	0.00291573246253607	0.00578362669227784	-2.69509012423351
"TMEM169"	0.480903250256978	4.04120205547316	3.03353732752875	0.00291615345461973	0.00578362669227784	-2.6952225389876
"YTHDC2"	-0.24876194772842	7.0524627870571	-3.03348422339764	0.00291663255041007	0.00578362669227784	-2.69537320549983
"RBP4"	-0.691681368408891	11.8675233650222	-3.03282403520554	0.00292259471769026	0.00579445343220303	-2.6972460937931
"GIGYF2"	0.22455879102861	7.25387972415835	3.03114761872604	0.00293778504772404	0.00582356943211838	-2.7020003311688
"RAD51D"	0.273547739615921	5.21302542707984	3.03084981188787	0.00294049114327473	0.00582793218860378	-2.70284465857754
"LRRC23"	0.282831209047105	4.30256217345853	3.03030645742239	0.00294543439740664	0.00583672664045449	-2.70438496511621
"TROAP"	0.693032312576422	4.45191969345589	3.02924046663358	0.00295515471117145	0.00585498275392694	-2.70740614980304
"DYNC2LI1"	0.26264381546382	4.92975582796353	3.02842043262952	0.00296265238892885	0.00586882969367925	-2.7097296265887
"STOML2"	0.274047806478288	7.97746985732481	3.02819273603246	0.00296473736060367	0.00587195148601706	-2.71037468316556
